country,policyId,isNumeric,value,numericValue
Rwanda,P125,False,Yes,
Rwanda,P127,False,Yes,
Rwanda,P128,False,Yes,
Rwanda,P129,False,Yes,
Rwanda,P132,False,Yes,
Rwanda,P133,False,Yes,
Rwanda,P134,False,Yes,
Rwanda,P135,False,"Yes, fully",
Rwanda,P136,False,Yes,
Rwanda,P137,False,"Yes, fully implemented",
Rwanda,P139,False,Yes,
Rwanda,P141,False,Free to all,
Rwanda,P142,False,Yes,
Rwanda,P143,False,No,
Rwanda,P144,False,No,
Rwanda,P145,False,No,
Rwanda,P146,False,No,
Rwanda,P147,False,Yes,
Rwanda,P148,False,"Yes, completed",
Rwanda,P149,False,Yes,
Rwanda,P150,False,Yes,
Rwanda,P151,False,"Yes, annually",
Rwanda,P152,False,Yes,
Rwanda,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Rwanda,P154,False,Yes,
Rwanda,P155,False,No,
Rwanda,P161,False,"Yes, completed",
Rwanda,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Rwanda,P163,False,Yes,
Rwanda,P164,False,"Yes, fully adopted",
Rwanda,P165,False,Implemented countrywide,
Rwanda,P166,False,Yes,
Rwanda,P167,False,No restrictions,
Rwanda,P168,False,No,
Rwanda,P169,False,No,
Saint Kitts and Nevis,P122,False,Yes,
Saint Kitts and Nevis,P123,False,Yes,
Saint Kitts and Nevis,P124,False,Yes,
Saint Kitts and Nevis,P125,False,Yes,
Saint Kitts and Nevis,P126,False,Yes,
Saint Kitts and Nevis,P127,False,Yes,
Saint Kitts and Nevis,P129,False,Yes,
Saint Kitts and Nevis,P130,False,Yes,
Saint Kitts and Nevis,P135,False,No,
Saint Kitts and Nevis,P136,False,No,
Saint Kitts and Nevis,P138,False,No,
Saint Kitts and Nevis,P139,False,No,
Saint Kitts and Nevis,P141,False,Free to all,
Saint Kitts and Nevis,P142,False,Yes,
Saint Kitts and Nevis,P143,False,No,
Saint Kitts and Nevis,P144,False,No,
Saint Kitts and Nevis,P145,False,Yes,
Saint Kitts and Nevis,P147,False,Yes,
Saint Kitts and Nevis,P155,False,Yes,
Saint Kitts and Nevis,P156,False,No,
Saint Kitts and Nevis,P157,False,>75% complete,
Saint Kitts and Nevis,P158,False,Yes,
Saint Kitts and Nevis,P159,False,Yes,
Saint Kitts and Nevis,P160,False,No,
Saint Kitts and Nevis,P161,False,On-going,
Saint Kitts and Nevis,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Saint Kitts and Nevis,P163,False,Yes,
Saint Kitts and Nevis,P164,False,"Yes, fully adopted",
Saint Kitts and Nevis,P165,False,Implemented countrywide,
Saint Kitts and Nevis,P167,False,Require HIV testing or disclosure for some permits,
Saint Kitts and Nevis,P168,False,Yes,
Saint Kitts and Nevis,P169,False,Yes,
Saint Lucia,P122,False,Yes,
Saint Lucia,P123,False,Yes,
Saint Lucia,P124,False,Yes,
Saint Lucia,P125,False,Yes,
Saint Lucia,P127,False,Yes,
Saint Lucia,P129,False,Yes,
Saint Lucia,P131,False,Yes,
Saint Lucia,P132,False,Yes,
Saint Lucia,P133,False,Yes,
Saint Lucia,P134,False,Yes,
Saint Lucia,P135,False,"Yes, partially",
Saint Lucia,P136,False,No,
Saint Lucia,P138,False,No,
Saint Lucia,P139,False,No,
Saint Lucia,P140,False,Yes,
Saint Lucia,P141,False,Free to all,
Saint Lucia,P142,False,No,
Saint Lucia,P143,False,No,
Saint Lucia,P144,False,No,
Saint Lucia,P145,False,No,
Saint Lucia,P146,False,Yes,
Saint Lucia,P147,False,Yes,
Saint Lucia,P148,False,On-going,
Saint Lucia,P149,False,Yes,
Saint Lucia,P150,False,No,
Saint Lucia,P151,False,No,
Saint Lucia,P152,False,Yes,
Saint Lucia,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Saint Lucia,P154,False,Yes,
Saint Lucia,P155,False,No,
Saint Lucia,P158,False,Yes,
Saint Lucia,P159,False,Yes,
Saint Lucia,P160,False,Yes,
Saint Lucia,P161,False,Other,
Saint Lucia,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Saint Lucia,P163,False,No,
Saint Lucia,P164,False,"Yes, fully adopted",
Saint Lucia,P165,False,Implemented countrywide,
Saint Lucia,P166,False,Yes,
Saint Lucia,P167,False,No restrictions,
Saint Lucia,P168,False,No,
Saint Lucia,P169,False,No,
Saint Vincent and the Grenadines,P122,False,Yes,
Saint Vincent and the Grenadines,P123,False,Yes,
Saint Vincent and the Grenadines,P124,False,Yes,
Saint Vincent and the Grenadines,P125,False,Yes,
Saint Vincent and the Grenadines,P129,False,Yes,
Saint Vincent and the Grenadines,P132,False,Yes,
Saint Vincent and the Grenadines,P135,False,"Yes, partially",
Saint Vincent and the Grenadines,P136,False,No,
Saint Vincent and the Grenadines,P138,False,No,
Saint Vincent and the Grenadines,P139,False,No,
Saint Vincent and the Grenadines,P140,False,Yes,
Saint Vincent and the Grenadines,P141,False,Free to all,
Saint Vincent and the Grenadines,P143,False,No,
Saint Vincent and the Grenadines,P144,False,No,
Saint Vincent and the Grenadines,P145,False,No,
Saint Vincent and the Grenadines,P146,False,Yes,
Saint Vincent and the Grenadines,P147,False,Yes,
Saint Vincent and the Grenadines,P158,False,Yes,
Saint Vincent and the Grenadines,P159,False,No,
Saint Vincent and the Grenadines,P160,False,No,
Saint Vincent and the Grenadines,P162,False,No,
Saint Vincent and the Grenadines,P163,False,No,
Saint Vincent and the Grenadines,P166,False,Yes,
Saint Vincent and the Grenadines,P167,False,Prohibit short- and/or long-stay and require HIV testing or disclosure for some permits,
Saint Vincent and the Grenadines,P168,False,Yes,
Saint Vincent and the Grenadines,P169,False,No,
Samoa,P122,False,Yes,
Samoa,P123,False,Yes,
Samoa,P124,False,Yes,
Samoa,P125,False,Yes,
Samoa,P129,False,Yes,
Samoa,P135,False,"Yes, partially",
Samoa,P136,False,No,
Samoa,P139,False,No,
Samoa,P141,False,Free to all,
Samoa,P142,False,Yes,
Samoa,P143,False,No,
Samoa,P144,False,No,
Samoa,P145,False,No,
Samoa,P146,False,Yes,
Samoa,P147,False,Yes,
Samoa,P148,False,"Yes, completed",
Samoa,P149,False,Yes,
Samoa,P150,False,Yes,
Samoa,P151,False,No,
Samoa,P152,False,Yes,
Samoa,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Samoa,P154,False,Yes,
Samoa,P155,False,No,
Samoa,P156,False,Yes,
Samoa,P157,False,51–75% complete,
Samoa,P158,False,Yes,
Samoa,P159,False,Yes,
Samoa,P160,False,Yes,
Samoa,P167,False,Require HIV testing or disclosure for some permits,
Samoa,P168,False,Yes,
Samoa,P169,False,Yes,
San Marino,P167,False,No restrictions,
San Marino,P168,False,No,
San Marino,P169,False,No,
Sao Tome and Principe,P122,False,Yes,
Sao Tome and Principe,P123,False,Yes,
Sao Tome and Principe,P124,False,Yes,
Sao Tome and Principe,P125,False,Yes,
Sao Tome and Principe,P129,False,Yes,
Sao Tome and Principe,P132,False,Yes,
Sao Tome and Principe,P135,False,"Yes, partially",
Sao Tome and Principe,P136,False,No,
Sao Tome and Principe,P138,False,No,
Sao Tome and Principe,P139,False,No,
Sao Tome and Principe,P140,False,No,
Sao Tome and Principe,P141,False,Free to all,
Sao Tome and Principe,P142,False,Yes,
Sao Tome and Principe,P143,False,No,
Sao Tome and Principe,P144,False,No,
Sao Tome and Principe,P145,False,No,
Sao Tome and Principe,P146,False,Yes,
Sao Tome and Principe,P147,False,No,
Sao Tome and Principe,P149,False,Yes,
Sao Tome and Principe,P150,False,Yes,
Sao Tome and Principe,P151,False,No,
Sao Tome and Principe,P152,False,No,
Sao Tome and Principe,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Sao Tome and Principe,P154,False,Yes,
Sao Tome and Principe,P155,False,Yes,
Sao Tome and Principe,P156,False,Yes,
Sao Tome and Principe,P158,False,Yes,
Sao Tome and Principe,P159,False,No,
Sao Tome and Principe,P160,False,Yes,
Sao Tome and Principe,P161,False,"Yes, completed",
Sao Tome and Principe,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Sao Tome and Principe,P163,False,No,
Sao Tome and Principe,P164,False,"Yes, fully adopted",
Sao Tome and Principe,P165,False,Implemented countrywide,
Sao Tome and Principe,P166,False,Yes,
Sao Tome and Principe,P167,False,No restrictions,
Sao Tome and Principe,P168,False,No,
Sao Tome and Principe,P169,False,No,
Saudi Arabia,P122,False,Yes,
Saudi Arabia,P123,False,Yes,
Saudi Arabia,P124,False,Yes,
Saudi Arabia,P125,False,Yes,
Saudi Arabia,P127,False,Yes,
Saudi Arabia,P129,False,Yes,
Saudi Arabia,P135,False,"Yes, partially",
Saudi Arabia,P136,False,No,
Saudi Arabia,P138,False,Yes,
Saudi Arabia,P139,False,No,
Saudi Arabia,P141,False,Free to all,
Saudi Arabia,P142,False,No,
Saudi Arabia,P143,False,Yes,
Saudi Arabia,P144,False,Yes,
Saudi Arabia,P145,False,Yes,
Saudi Arabia,P146,False,Yes,
Saudi Arabia,P147,False,Yes,
Saudi Arabia,P148,False,"Yes, completed",
Saudi Arabia,P149,False,Yes,
Saudi Arabia,P150,False,Yes,
Saudi Arabia,P151,False,No,
Saudi Arabia,P152,False,Yes,
Saudi Arabia,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Saudi Arabia,P154,False,No,
Saudi Arabia,P155,False,No,
Saudi Arabia,P158,False,Yes,
Saudi Arabia,P159,False,Yes,
Saudi Arabia,P160,False,No,
Saudi Arabia,P161,False,"Yes, completed",
Saudi Arabia,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Saudi Arabia,P163,False,Yes,
Saudi Arabia,P164,False,"Yes, fully adopted",
Saudi Arabia,P166,False,No,
Saudi Arabia,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Saudi Arabia,P168,False,Yes,
Saudi Arabia,P169,False,Yes,
Senegal,P122,False,Yes,
Senegal,P123,False,Yes,
Senegal,P124,False,Yes,
Senegal,P125,False,Yes,
Senegal,P127,False,Yes,
Senegal,P128,False,Yes,
Senegal,P129,False,Yes,
Senegal,P132,False,Yes,
Senegal,P133,False,Yes,
Senegal,P134,False,Yes,
Senegal,P135,False,"Yes, fully",
Senegal,P136,False,Yes,
Senegal,P137,False,"Yes, fully implemented",
Senegal,P138,False,Yes,
Senegal,P139,False,Yes,
Senegal,P141,False,Free to all,
Senegal,P142,False,Yes,
Senegal,P143,False,No,
Senegal,P144,False,No,
Senegal,P145,False,No,
Senegal,P146,False,No,
Senegal,P147,False,Yes,
Senegal,P149,False,Yes,
Senegal,P150,False,Yes,
Senegal,P151,False,No,
Senegal,P152,False,No,
Senegal,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Senegal,P154,False,Yes,
Senegal,P155,False,Yes,
Senegal,P156,False,Yes,
Senegal,P158,False,No,
Senegal,P161,False,"Yes, completed",
Senegal,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Senegal,P163,False,Yes,
Senegal,P164,False,"Yes, fully adopted",
Senegal,P165,False,Implemented countrywide,
Senegal,P166,False,Yes,
Senegal,P167,False,No restrictions,
Senegal,P168,False,No,
Senegal,P169,False,No,
Serbia,P122,False,Yes,
Serbia,P123,False,Yes,
Serbia,P124,False,Yes,
Serbia,P125,False,Yes,
Serbia,P129,False,Yes,
Serbia,P135,False,"Yes, partially",
Serbia,P136,False,No,
Serbia,P138,False,No,
Serbia,P139,False,No,
Serbia,P141,False,Free to some,
Serbia,P142,False,Yes,
Serbia,P143,False,No,
Serbia,P144,False,No,
Serbia,P145,False,Yes,
Serbia,P146,False,Yes,
Serbia,P147,False,Yes,
Serbia,P148,False,Other,
Serbia,P149,False,No,
Serbia,P150,False,No,
Serbia,P151,False,"Yes, less than annually",
Serbia,P152,False,No,
Serbia,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Serbia,P154,False,Yes,
Serbia,P155,False,Yes,
Serbia,P156,False,No,
Serbia,P157,False,>75% complete,
Serbia,P158,False,Yes,
Serbia,P159,False,Yes,
Serbia,P160,False,Yes,
Serbia,P161,False,On-going,
Serbia,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Serbia,P163,False,Yes,
Serbia,P164,False,"Yes, fully adopted",
Serbia,P166,False,No,
Serbia,P167,False,No restrictions,
Serbia,P168,False,No,
Serbia,P169,False,No,
Seychelles,P122,False,Yes,
Seychelles,P123,False,Yes,
Seychelles,P124,False,Yes,
Seychelles,P125,False,Yes,
Seychelles,P126,False,Yes,
Seychelles,P129,False,Yes,
Seychelles,P132,False,Yes,
Seychelles,P135,False,"Yes, partially",
Seychelles,P136,False,Yes,
Seychelles,P137,False,"No, it is being piloted",
Seychelles,P138,False,Yes,
Seychelles,P139,False,No,
Seychelles,P140,False,Yes,
Seychelles,P141,False,Free to all,
Seychelles,P142,False,Yes,
Seychelles,P143,False,No,
Seychelles,P144,False,No,
Seychelles,P145,False,No,
Seychelles,P146,False,No,
Seychelles,P147,False,Yes,
Seychelles,P148,False,"Yes, completed",
Seychelles,P149,False,Yes,
Seychelles,P150,False,Yes,
Seychelles,P151,False,"Yes, annually",
Seychelles,P152,False,No,
Seychelles,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Seychelles,P154,False,Yes,
Seychelles,P155,False,Yes,
Seychelles,P156,False,No,
Seychelles,P157,False,>75% complete,
Seychelles,P158,False,Yes,
Seychelles,P159,False,No,
Seychelles,P160,False,Yes,
Seychelles,P161,False,"Yes, completed",
Seychelles,P162,False,Other,
Seychelles,P163,False,Yes,
Seychelles,P164,False,"Yes, partially adopted",
Seychelles,P165,False,Implemented countrywide,
Seychelles,P166,False,Yes,
Seychelles,P167,False,No restrictions,
Seychelles,P168,False,No,
Seychelles,P169,False,No,
Sierra Leone,P122,False,Yes,
Sierra Leone,P123,False,Yes,
Sierra Leone,P124,False,Yes,
Sierra Leone,P125,False,Yes,
Sierra Leone,P126,False,Yes,
Sierra Leone,P127,False,Yes,
Sierra Leone,P129,False,Yes,
Sierra Leone,P130,False,Yes,
Sierra Leone,P131,False,Yes,
Sierra Leone,P132,False,Yes,
Sierra Leone,P133,False,Yes,
Sierra Leone,P134,False,Yes,
Sierra Leone,P135,False,"Yes, partially",
Sierra Leone,P136,False,Yes,
Sierra Leone,P137,False,No pilots or implementation,
Sierra Leone,P138,False,Yes,
Sierra Leone,P139,False,No,
Sierra Leone,P140,False,No,
Sierra Leone,P141,False,Free to all,
Sierra Leone,P142,False,Yes,
Sierra Leone,P143,False,No,
Sierra Leone,P144,False,No,
Sierra Leone,P145,False,Yes,
Sierra Leone,P146,False,Yes,
Sierra Leone,P147,False,Yes,
Sierra Leone,P148,False,No,
Sierra Leone,P149,False,Yes,
Sierra Leone,P150,False,Yes,
Sierra Leone,P151,False,No,
Sierra Leone,P152,False,Yes,
Sierra Leone,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Sierra Leone,P154,False,Yes,
Sierra Leone,P155,False,Yes,
Sierra Leone,P156,False,Yes,
Sierra Leone,P157,False,>75% complete,
Sierra Leone,P158,False,Yes,
Sierra Leone,P159,False,No,
Sierra Leone,P160,False,No,
Sierra Leone,P161,False,"Yes, completed",
Sierra Leone,P162,False,Other,
Sierra Leone,P163,False,No,
Sierra Leone,P164,False,"Yes, partially adopted",
Sierra Leone,P165,False,Implemented in few  treatment sites,
Sierra Leone,P166,False,Yes,
Sierra Leone,P167,False,No restrictions,
Sierra Leone,P168,False,No,
Sierra Leone,P169,False,No,
Singapore,P122,False,Yes,
Singapore,P123,False,Yes,
Singapore,P124,False,Yes,
Singapore,P125,False,Yes,
Singapore,P127,False,Yes,
Singapore,P129,False,Yes,
Singapore,P135,False,"Yes, partially",
Singapore,P136,False,Yes,
Singapore,P137,False,"No, it is being piloted",
Singapore,P138,False,Yes,
Singapore,P139,False,No,
Singapore,P141,False,At a cost,
Singapore,P142,False,No,
Singapore,P143,False,No,
Singapore,P144,False,Yes,
Singapore,P145,False,Yes,
Singapore,P146,False,Yes,
Singapore,P147,False,Yes,
Singapore,P149,False,Yes,
Singapore,P150,False,Yes,
Singapore,P151,False,"Yes, annually",
Singapore,P152,False,Yes,
Singapore,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Singapore,P154,False,Yes,
Singapore,P155,False,No,
Singapore,P157,False,>75% complete,
Singapore,P158,False,Yes,
Singapore,P159,False,Yes,
Singapore,P160,False,Yes,
Singapore,P161,False,"Yes, completed",
Singapore,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Singapore,P163,False,Yes,
Singapore,P164,False,"Yes, fully adopted",
Singapore,P165,False,Implemented in many  treatment sites,
Singapore,P166,False,No,
Singapore,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Singapore,P168,False,Yes,
Singapore,P169,False,Yes,
Slovakia,P167,False,No restrictions,
Slovakia,P168,False,No,
Slovakia,P169,False,No,
Slovenia,P136,False,No,
Slovenia,P167,False,No restrictions,
Slovenia,P168,False,No,
Slovenia,P169,False,No,
Solomon Islands,P122,False,Yes,
Solomon Islands,P123,False,Yes,
Solomon Islands,P124,False,Yes,
Solomon Islands,P129,False,Yes,
Solomon Islands,P135,False,"Yes, partially",
Solomon Islands,P136,False,No,
Solomon Islands,P138,False,No,
Solomon Islands,P139,False,No,
Solomon Islands,P141,False,Free to all,
Solomon Islands,P143,False,No,
Solomon Islands,P144,False,No,
Solomon Islands,P145,False,No,
Solomon Islands,P147,False,Yes,
Solomon Islands,P161,False,On-going,
Solomon Islands,P162,False,No,
Solomon Islands,P163,False,No,
Solomon Islands,P164,False,No,
Solomon Islands,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Solomon Islands,P168,False,Yes,
Solomon Islands,P169,False,Yes,
Somalia,P122,False,Yes,
Somalia,P123,False,Yes,
Somalia,P124,False,Yes,
Somalia,P125,False,Yes,
Somalia,P129,False,Yes,
Somalia,P135,False,"Yes, fully",
Somalia,P136,False,No,
Somalia,P138,False,Yes,
Somalia,P139,False,No,
Somalia,P140,False,Yes,
Somalia,P147,False,Yes,
Somalia,P149,False,Yes,
Somalia,P150,False,No,
Somalia,P151,False,No,
Somalia,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Somalia,P154,False,Yes,
Somalia,P155,False,No,
Somalia,P161,False,"Yes, completed",
Somalia,P162,False,Other,
Somalia,P163,False,Yes,
Somalia,P164,False,No,
Somalia,P166,False,Yes,
Somalia,P167,False,No restrictions,
Somalia,P168,False,No,
Somalia,P169,False,No,
South Africa,P122,False,Yes,
South Africa,P123,False,Yes,
South Africa,P124,False,Yes,
South Africa,P125,False,Yes,
South Africa,P126,False,Yes,
South Africa,P127,False,Yes,
South Africa,P128,False,Yes,
South Africa,P129,False,Yes,
South Africa,P131,False,Yes,
South Africa,P132,False,Yes,
South Africa,P133,False,Yes,
South Africa,P134,False,Yes,
South Africa,P135,False,"Yes, partially",
South Africa,P136,False,Yes,
South Africa,P137,False,"Yes, fully implemented",
South Africa,P139,False,No,
South Africa,P141,False,Free to all,
South Africa,P142,False,Yes,
South Africa,P143,False,No,
South Africa,P144,False,No,
South Africa,P145,False,No,
South Africa,P146,False,No,
South Africa,P147,False,Yes,
South Africa,P148,False,"Yes, completed",
South Africa,P149,False,Yes,
South Africa,P150,False,Yes,
South Africa,P151,False,"Yes, annually",
South Africa,P152,False,Yes,
South Africa,P153,False,"Yes, a health strategy or policy that integrates the AIDS response",
South Africa,P154,False,Yes,
South Africa,P155,False,Yes,
South Africa,P156,False,Yes,
South Africa,P157,False,>75% complete,
South Africa,P158,False,Yes,
South Africa,P159,False,No,
South Africa,P160,False,No,
South Africa,P161,False,"Yes, completed",
South Africa,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
South Africa,P163,False,Yes,
South Africa,P164,False,"Yes, fully adopted",
South Africa,P165,False,Implemented in many  treatment sites,
South Africa,P166,False,Yes,
South Africa,P167,False,No restrictions,
South Africa,P168,False,No,
South Africa,P169,False,No,
South Sudan,P122,False,Yes,
South Sudan,P123,False,Yes,
South Sudan,P124,False,Yes,
South Sudan,P125,False,Yes,
South Sudan,P126,False,Yes,
South Sudan,P127,False,Yes,
South Sudan,P129,False,Yes,
South Sudan,P132,False,Yes,
South Sudan,P133,False,Yes,
South Sudan,P134,False,Yes,
South Sudan,P135,False,"Yes, fully",
South Sudan,P136,False,Yes,
South Sudan,P137,False,No pilots or implementation,
South Sudan,P138,False,Yes,
South Sudan,P139,False,No,
South Sudan,P140,False,No,
South Sudan,P141,False,Free to all,
South Sudan,P142,False,Yes,
South Sudan,P143,False,No,
South Sudan,P144,False,No,
South Sudan,P145,False,No,
South Sudan,P146,False,No,
South Sudan,P147,False,Yes,
South Sudan,P148,False,"Yes, completed",
South Sudan,P149,False,Yes,
South Sudan,P150,False,No,
South Sudan,P151,False,No,
South Sudan,P152,False,Yes,
South Sudan,P153,False,"Yes, a stand-alone AIDS strategy or policy",
South Sudan,P154,False,Yes,
South Sudan,P155,False,Yes,
South Sudan,P156,False,No,
South Sudan,P157,False,<25% complete,
South Sudan,P158,False,Yes,
South Sudan,P159,False,No,
South Sudan,P160,False,No,
South Sudan,P161,False,On-going,
South Sudan,P162,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
South Sudan,P163,False,Yes,
South Sudan,P164,False,"Yes, fully adopted",
South Sudan,P165,False,Implemented countrywide,
South Sudan,P166,False,Yes,
South Sudan,P167,False,No restrictions,
South Sudan,P168,False,No,
South Sudan,P169,False,No,
Spain,P122,False,Yes,
Spain,P123,False,Yes,
Spain,P124,False,Yes,
Spain,P125,False,Yes,
Spain,P126,False,Yes,
Spain,P135,False,"Yes, fully",
Spain,P136,False,Yes,
Spain,P137,False,"Yes, fully implemented",
Spain,P139,False,Yes,
Spain,P141,False,Free to all,
Spain,P142,False,Yes,
Spain,P143,False,No,
Spain,P144,False,No,
Spain,P145,False,No,
Spain,P146,False,Yes,
Spain,P147,False,Yes,
Spain,P148,False,Other,
Spain,P149,False,Yes,
Spain,P150,False,Yes,
Spain,P151,False,"Yes, annually",
Spain,P152,False,Yes,
Spain,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Spain,P154,False,No,
Spain,P167,False,No restrictions,
Spain,P168,False,No,
Spain,P169,False,No,
Sri Lanka,P122,False,Yes,
Sri Lanka,P123,False,Yes,
Sri Lanka,P124,False,Yes,
Sri Lanka,P125,False,Yes,
Sri Lanka,P127,False,Yes,
Sri Lanka,P129,False,Yes,
Sri Lanka,P131,False,Yes,
Sri Lanka,P135,False,"Yes, partially",
Sri Lanka,P136,False,No,
Sri Lanka,P138,False,No,
Sri Lanka,P139,False,No,
Sri Lanka,P140,False,No,
Sri Lanka,P141,False,Free to all,
Sri Lanka,P142,False,No,
Sri Lanka,P143,False,No,
Sri Lanka,P144,False,No,
Sri Lanka,P145,False,No,
Sri Lanka,P146,False,No,
Sri Lanka,P147,False,Yes,
Sri Lanka,P148,False,"Yes, completed",
Sri Lanka,P149,False,Yes,
Sri Lanka,P150,False,Yes,
Sri Lanka,P151,False,"Yes, annually",
Sri Lanka,P152,False,Yes,
Sri Lanka,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Sri Lanka,P154,False,Yes,
Sri Lanka,P155,False,Yes,
Sri Lanka,P156,False,Yes,
Sri Lanka,P158,False,No,
Sri Lanka,P161,False,"Yes, completed",
Sri Lanka,P162,False,Other,
Sri Lanka,P163,False,No,
Sri Lanka,P164,False,"Yes, fully adopted",
Sri Lanka,P165,False,Implemented countrywide,
Sri Lanka,P166,False,No,
Sri Lanka,P167,False,No restrictions,
Sri Lanka,P168,False,No,
Sri Lanka,P169,False,No,
Sudan,P122,False,Yes,
Sudan,P123,False,Yes,
Sudan,P124,False,Yes,
Sudan,P125,False,Yes,
Sudan,P127,False,Yes,
Sudan,P129,False,Yes,
Sudan,P131,False,Yes,
Sudan,P135,False,"Yes, fully",
Sudan,P136,False,No,
Sudan,P138,False,Yes,
Sudan,P139,False,No,
Sudan,P140,False,Yes,
Sudan,P141,False,Free to all,
Sudan,P142,False,Yes,
Sudan,P143,False,No,
Sudan,P144,False,Yes,
Sudan,P145,False,Yes,
Sudan,P146,False,No,
Sudan,P147,False,Yes,
Sudan,P148,False,On-going,
Sudan,P149,False,Yes,
Sudan,P150,False,No,
Sudan,P151,False,No,
Sudan,P152,False,No,
Sudan,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Sudan,P154,False,No,
Sudan,P155,False,No,
Sudan,P156,False,No,
Sudan,P161,False,"Yes, completed",
Sudan,P162,False,Other,
Sudan,P163,False,No,
Sudan,P164,False,"Yes, fully adopted",
Sudan,P166,False,No,
Sudan,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Sudan,P168,False,Yes,
Sudan,P169,False,Yes,
Suriname,P122,False,Yes,
Suriname,P123,False,Yes,
Suriname,P124,False,Yes,
Suriname,P125,False,Yes,
Suriname,P127,False,Yes,
Suriname,P129,False,Yes,
Suriname,P135,False,"Yes, partially",
Suriname,P136,False,No,
Suriname,P138,False,Yes,
Suriname,P139,False,No,
Suriname,P141,False,Free to all,
Suriname,P142,False,No,
Suriname,P143,False,No,
Suriname,P144,False,No,
Suriname,P145,False,Yes,
Suriname,P147,False,Yes,
Suriname,P148,False,On-going,
Suriname,P149,False,Yes,
Suriname,P150,False,No,
Suriname,P151,False,"Yes, less than annually",
Suriname,P152,False,Yes,
Suriname,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Suriname,P154,False,Yes,
Suriname,P155,False,Yes,
Suriname,P157,False,>75% complete,
Suriname,P158,False,Yes,
Suriname,P159,False,No,
Suriname,P160,False,No,
Suriname,P167,False,No restrictions,
Suriname,P168,False,No,
Suriname,P169,False,No,
Sweden,P136,False,No,
Sweden,P167,False,No restrictions,
Sweden,P168,False,No,
Sweden,P169,False,No,
Switzerland,P122,False,Yes,
Switzerland,P123,False,Yes,
Switzerland,P124,False,Yes,
Switzerland,P125,False,Yes,
Switzerland,P129,False,Yes,
Switzerland,P135,False,"Yes, partially",
Switzerland,P136,False,Yes,
Switzerland,P137,False,"Yes, fully implemented",
Switzerland,P138,False,Yes,
Switzerland,P139,False,Yes,
Switzerland,P167,False,No restrictions,
Switzerland,P168,False,No,
Switzerland,P169,False,No,
Syrian Arab Republic,P122,False,Yes,
Syrian Arab Republic,P123,False,Yes,
Syrian Arab Republic,P124,False,Yes,
Syrian Arab Republic,P125,False,Yes,
Syrian Arab Republic,P135,False,"Yes, fully",
Syrian Arab Republic,P139,False,Yes,
Syrian Arab Republic,P141,False,Free to all,
Syrian Arab Republic,P142,False,Yes,
Syrian Arab Republic,P143,False,Yes,
Syrian Arab Republic,P144,False,Yes,
Syrian Arab Republic,P145,False,Yes,
Syrian Arab Republic,P147,False,Yes,
Syrian Arab Republic,P148,False,"Yes, completed",
Syrian Arab Republic,P149,False,Yes,
Syrian Arab Republic,P150,False,No,
Syrian Arab Republic,P151,False,"Yes, less than annually",
Syrian Arab Republic,P152,False,Yes,
Syrian Arab Republic,P153,False,"Yes, a stand-alone AIDS strategy or policy",
Syrian Arab Republic,P154,False,Yes,
Syrian Arab Republic,P155,False,No,
Syrian Arab Republic,P167,False,"Deport, prohibit short- and/or long-stay and require HIV testing or disclosure for some permits",
Syrian Arab Republic,P168,False,Yes,
Syrian Arab Republic,P169,False,Yes,
Tajikistan,P122,False,Yes,
Tajikistan,P123,False,Yes,
Tajikistan,P124,False,Yes,
Tajikistan,P125,False,Yes,
Tajikistan,P127,False,Yes,
Tajikistan,P128,False,Yes,
Tajikistan,P129,False,Yes,
Tajikistan,P131,False,Yes,
Tajikistan,P132,False,Yes,
Tajikistan,P133,False,Yes,
