Austria,,,,,,,,,,,,,,,,,,,,,,,,,No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,,,,,,,,,,,,Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],,,,,,,,,,,,,,,,,,,,,,,,,,,
Azerbaijan,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],,,,,Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2020],,,Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2020],On-going [WHO Policy Data 2018],"Yes, completed [WHO Policy Data 2017]",On-going [WHO Policy Data 2017],,No threshold; treat all regardless of CD4 count [WHO Policy Data 2020],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2020],No [WHO Policy Data 2019],Recommending treat all later in 2017 [WHO Policy Data 2017],Yes [WHO Policy Data 2019],100 [WHO Policy Data 2019],No [WHO Policy Data 2020],No [WHO Policy Data 2020],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2020],Every 3 months [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Every 3 months [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2020],TDF/3TC(FTC)/EFV [WHO Policy Data 2020],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2017],Delivered separately [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],"Yes, completed [WHO Policy Data 2020]","Yes, rapid initiation within 7 days of HIV diagnosis [WHO Policy Data 2020]",Yes [WHO Policy Data 2020],"Yes, fully adopted [WHO Policy Data 2020]",Other [WHO Policy Data 2020],Other [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Other [WHO Policy Data 2020]
Bahamas,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,,,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],"Yes, completed [WHO Policy Data 2018]","Yes, completed [WHO Policy Data 2017]","Yes, completed [WHO Policy Data 2017]",On-going [WHO Policy Data 2017],No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,No [WHO Policy Data 2019],100 [WHO Policy Data 2019],No [WHO Policy Data 2019],No [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 3 months [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Once a month [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],TDF/3TC(FTC)/EFV [WHO Policy Data 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2017],Delivered separately [UNAIDS National Commitments and Policy Instrument 2017],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2017],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],"Yes, completed [WHO Policy Data 2019]","Yes, rapid initiation within 7 days of HIV diagnosis [WHO Policy Data 2019]",Yes [WHO Policy Data 2019],,,,,
Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,,,,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,,Yes [WHO Policy Data 2019],"Yes, completed [WHO Policy Data 2018]","Yes, completed [WHO Policy Data 2017]","Yes, completed [WHO Policy Data 2017]","Yes, completed [WHO Policy Data 2017]",No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented in many (50%‒95%) treatment sites [WHO Policy Data 2019],No [WHO Policy Data 2019],No planned year [WHO Policy Data 2017],Yes [WHO Policy Data 2019],30 [WHO Policy Data 2019],No [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Regionally [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 3 months [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 3 months [WHO Policy Data 2019],No [WHO Policy Data 2019],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],TDF/3TC(FTC)/EFV [WHO Policy Data 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],"Yes, completed [WHO Policy Data 2019]","Yes, rapid initiation within 7 days of HIV diagnosis [WHO Policy Data 2019]",No [WHO Policy Data 2019],"Yes, fully adopted [WHO Policy Data 2019]",,,,
Barbados,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],,,,,Yes [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],On-going [WHO Policy Data 2018],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,No [WHO Policy Data 2019],100 [WHO Policy Data 2019],No [WHO Policy Data 2019],No [WHO Policy Data 2019],,No [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 6 months [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 6 months [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],TDF/3TC(FTC)/EFV [WHO Policy Data 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],On-going [WHO Policy Data 2019],,,,,,,
Belarus,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],,,,,Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2020],,,,Yes [WHO Policy Data 2020],,,,Yes [WHO Policy Data 2020],On-going [WHO Policy Data 2018],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],No threshold; treat all regardless of CD4 count [WHO Policy Data 2020],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2020],No [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],100 [WHO Policy Data 2019],No [WHO Policy Data 2020],Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2020],Every 3 months [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Every 3 months [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2020],TDF/3TC(FTC)/EFV [WHO Policy Data 2020],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],"Yes, completed [WHO Policy Data 2020]",No [WHO Policy Data 2020],Yes [WHO Policy Data 2020],"Yes, partially adopted [WHO Policy Data 2020]",Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2020],,Yes [WHO Policy Data 2020],In many (50–95%) sites [WHO Policy Data 2020]
Belgium,,,,,,,,,,,,,,,,,,,,,,,,,No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],Yes [WHO Policy Data 2018],No planned year [WHO Policy Data 2017],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belize,,,,,,,,,,,,,,,,,,,,,,,,,≤500 cells/mm3 [WHO Policy Data 2019],,Yes [WHO Policy Data 2018],No planned year [WHO Policy Data 2017],,,,,,,,,,,,Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],,,,,,,,,,,,,,,,,,,,,,,,,,,
Benin,Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],,,,Yes [WHO Policy Data 2019],"Yes, completed [WHO Policy Data 2018]","Yes, completed [WHO Policy Data 2017]","Yes, completed [WHO Policy Data 2017]",On-going [WHO Policy Data 2017],No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,Yes [WHO Policy Data 2019],67 [WHO Policy Data 2019],No [WHO Policy Data 2019],No [WHO Policy Data 2019],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Every 6 months [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Once a month [WHO Policy Data 2019],Yes [WHO Policy Data 2019],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],TDF/3TC(FTC)/EFV [WHO Policy Data 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Fully integrated in all health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],On-going [WHO Policy Data 2019],No [WHO Policy Data 2019],No [WHO Policy Data 2019],No [WHO Policy Data 2019],,,,
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,No threshold; treat all regardless of CD4 count [WHO Policy Data 2019],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2019],,,,,,,,,,,,,,Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2019],,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia (Plurinational State of),Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2017],,Yes [WHO Policy Data 2020],,,,Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2020],,Yes [WHO Policy Data 2020],Yes [WHO Policy Data 2017],Yes [WHO Policy Data 2019],On-going [WHO Policy Data 2018],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],On-going [WHO Policy Data 2017],No threshold; treat all regardless of CD4 count [WHO Policy Data 2020],Implemented countrywide (>95% of treatment sites) [WHO Policy Data 2020],Yes [WHO Policy Data 2019],Recommending treat all in 2019 [WHO Policy Data 2019],Yes [WHO Policy Data 2019],60 [WHO Policy Data 2019],No [WHO Policy Data 2020],No [WHO Policy Data 2020],,Yes [WHO Policy Data 2019],Yes [WHO Policy Data 2020],Once a month [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Once a month [WHO Policy Data 2020],Yes [WHO Policy Data 2020],Treat all pregnant women and/or breastfeeding women for life [WHO Policy Data 2020],TDF/3TC(FTC)/EFV [WHO Policy Data 2020],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Integrated in some health facilities [UNAIDS National Commitments and Policy Instrument 2019],Delivered separately [UNAIDS National Commitments and Policy Instrument 2019],On-going [WHO Policy Data 2020],"Yes, rapid initiation within 7 days of HIV diagnosis [WHO Policy Data 2020]",Yes [WHO Policy Data 2020],"Yes, fully adopted [WHO Policy Data 2020]",Implemented in many (50%‒95%) treatment sites [WHO Policy Data 2020],Implemented in few (<50%) treatment sites [WHO Policy Data 2020],Yes [WHO Policy Data 2020],In many (50–95%) sites [WHO Policy Data 2020]
